Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,BLEU p-value B Adjusted
787,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.54160863618224,0.4145854145854146,38.53377055780436,0.5207161570351104,0.4198988195615514
788,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.36572996174205,0.0819180819180819,38.35861331175735,0.5261918588610186,0.2617021276595744
789,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.16821762988917,0.0019980019980019,38.15983611697428,0.5130229919956584,0.049999999999997546
790,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.47280886370039,0.2037962037962038,38.46869084520855,0.5245561204772926,0.3076923076923077
791,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.41725080640777,0.1238761238761238,38.41564011893596,0.5106371402638601,0.2820318423047762
792,Baseline: results/rethinking/evaluation_logs/model-save-dir-80/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.544922111967466,,38.53574572423869,0.5099429353110807,38.4478584902559,0.1738261738261738,38.44286975479361,0.5091991939957232,0.2991404011461317
793,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-11/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.279079323288414,0.1178821178821178,38.27778963538787,0.5043848779169444,0.2820318423047762
794,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-78/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.30633074879096,0.1398601398601398,38.30169676970973,0.5100883728225902,0.28750826173165883
795,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-72/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.44995879134924,0.3356643356643357,38.44703014121832,0.5338150006877882,0.37402597402597404
796,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-73/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.503583285510814,0.2037962037962038,38.501213611380855,0.5156478667343656,0.3076923076923077
797,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-64/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.63846880849123,0.0499500499500499,38.62522144896257,0.499775405044236,0.22970903522205188
798,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-66/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.37222095589622,0.2577422577422577,38.36335034219857,0.4977040601991724,0.3337645536869339
799,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-63/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.35269243825444,0.2137862137862138,38.344843932009695,0.5153970334355797,0.3120464441219157
800,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-13/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.32482538551252,0.1868131868131868,38.3177590451692,0.4945667934664293,0.3037156704361874
801,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-69/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.36523390122192,0.2477522477522477,38.35620534582849,0.4874519971639337,0.32775330396475766
802,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-39/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.63612119960418,0.0729270729270729,38.63679487962352,0.5156580775980899,0.2561403508771929
803,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-44/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.34956016267201,0.2297702297702297,38.348761767856224,0.5292945012289394,0.31782588668816203
804,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-79/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.479593736704906,0.2217782217782218,38.47401604734546,0.4977395749596347,0.31444759206798867
805,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-43/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.39907108063727,0.3266733266733266,38.39140461158197,0.4989092935453705,0.37004903809883055
806,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-40/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.32556481875696,0.1798201798201798,38.31539954383064,0.4969348123197683,0.30066815144766146
807,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-6/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.39943174681148,0.3316683316683316,38.39491644052968,0.5128678589832667,0.37233644859813075
808,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-31/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.29092193285269,0.1358641358641358,38.28702715588452,0.4969471244979893,0.28732394366197167
809,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-56/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.41876702878628,0.4355644355644356,38.41376137517522,0.5107848525956591,0.4355644355644356
810,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-46/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.1772184852324,0.0349650349650349,38.16969298987122,0.5146745613919919,0.1996197718631175
811,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-61/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.42829998983544,0.4055944055944055,38.41922011922233,0.5164026088436664,0.4158415841584157
812,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-32/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.36464352126359,0.2317682317682317,38.35876726511584,0.5225370339772688,0.3192660550458714
813,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-20/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.33015861763523,0.1878121878121878,38.319539764875,0.5016646795810438,0.3037156704361874
814,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.4212411841708,0.4175824175824176,38.415334962155626,0.5195519449053414,0.4212294255962378
815,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.56000175900408,0.1228771228771228,38.554697626922845,0.4909481378177887,0.2820318423047762
816,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.40795946988108,0.3616383616383616,38.40231228603869,0.5253136101220726,0.38827314980336075
817,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.54476155534717,0.1468531468531468,38.54169472987457,0.5170078486808194,0.2884238064094178
818,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.16504348980167,0.0319680319680319,38.157851373711146,0.5131515311014461,0.1983471074380161
819,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.43559864451429,0.3706293706293706,38.43243335290803,0.5111779143051081,0.3946808510638298
820,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.3282046338724,0.1768231768231768,38.32329993959571,0.5306963719428062,0.30033745781777277
821,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.51478816145098,0.1768231768231768,38.51500744488086,0.5010534388412609,0.30033745781777277
822,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.42903020351191,0.4145854145854146,38.42521493511664,0.498462462363193,0.4198988195615514
823,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.36102779845333,0.2267732267732267,38.35161089695567,0.5056317084109949,0.3160092807424593
824,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.38360178604212,0.2987012987012987,38.3751058538986,0.5023746707049028,0.35524752475247523
825,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.4990846866827,0.1968031968031968,38.48992039323673,0.5013823599276712,0.3054263565891473
826,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.29727556281856,0.1448551448551448,38.29483314973161,0.4976251048091242,0.28750826173165883
827,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.427617727400325,0.4085914085914086,38.421507662482426,0.4995777870797404,0.41748894181694457
828,Baseline: results/rethinking/evaluation_logs/model-save-dir-55/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.423128461277166,,38.41868658031148,0.5146032340631912,38.324037168168815,0.1778221778221778,38.31497357813598,0.5109807590402724,0.30033745781777277
