Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B
1186,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-61/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.42829998983544,0.24675324675324675,38.41922011922233,0.5164026088436664
1187,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-32/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.36464352126359,0.4035964035964036,38.35876726511584,0.5225370339772688
1188,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-20/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.33015861763523,0.2727272727272727,38.319539764874996,0.5016646795810438
1189,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.421241184170796,0.24475524475524477,38.415334962155626,0.5195519449053414
1190,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.560001759004074,0.07192807192807193,38.554697626922845,0.4909481378177887
1191,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.40795946988108,0.2837162837162837,38.40231228603869,0.5253136101220726
1192,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.54476155534717,0.09090909090909091,38.54169472987457,0.5170078486808194
1193,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.16504348980167,0.055944055944055944,38.157851373711146,0.5131515311014461
1194,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.43559864451429,0.2127872127872128,38.43243335290803,0.5111779143051081
1195,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.3282046338724,0.26873126873126874,38.32329993959571,0.5306963719428062
1196,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.51478816145098,0.11188811188811189,38.51500744488086,0.5010534388412609
1197,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.42903020351191,0.22677322677322678,38.42521493511664,0.498462462363193
1198,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.36102779845333,0.37662337662337664,38.35161089695567,0.5056317084109949
1199,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.38360178604212,0.38461538461538464,38.375105853898596,0.5023746707049028
1200,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.4990846866827,0.12687312687312688,38.48992039323673,0.5013823599276712
1201,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.29727556281856,0.2017982017982018,38.29483314973161,0.49762510480912425
1202,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.427617727400325,0.2517482517482518,38.421507662482426,0.49957778707974043
1203,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.324037168168815,0.25574425574425574,38.31497357813598,0.5109807590402724
1204,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-24/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.325579381322314,0.24275724275724275,38.319444988186106,0.5188787119038807
1205,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.39451071202037,0.3196803196803197,38.38906432957102,0.5013606985403953
1206,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.18152713299166,0.07792207792207792,38.17196543868778,0.5084744121147686
1207,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.442410808749855,0.21478521478521478,38.43797233394452,0.523524335411313
1208,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.31441350308077,0.23476523476523475,38.31200937760828,0.4952801725891014
1209,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.22328719464631,0.11188811188811189,38.21746699762816,0.5212062615951574
1210,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
1211,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.167241784963075,0.06393606393606394,38.15740623469173,0.4952756835663479
1212,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.519177347700456,0.11688311688311688,38.51692736379129,0.5018022103546258
1213,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.685877585463636,0.013986013986013986,38.6793193954998,0.5212924876045371
1214,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.247411369801675,0.12987012987012986,38.24302101788111,0.5027902805170115
1215,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.482589716810786,0.15384615384615385,38.473199952125476,0.5293603073435946
1216,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.46942160730013,0.17582417582417584,38.45646461159392,0.5121147937010271
1217,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.47365484947588,0.16683316683316685,38.46710308390852,0.5032042658906022
1218,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.39629492186745,0.3256743256743257,38.391146569415824,0.5314884168463507
1219,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.38839464562101,0.36063936063936064,38.38110367852816,0.5220106641546813
1220,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.61985783312013,0.04295704295704296,38.61201676381622,0.5090943436424098
1221,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.50846457608083,0.13086913086913088,38.49962602775383,0.504215032315166
1222,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.58753465793644,0.058941058941058944,38.58224961939332,0.511959061906726
1223,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.348625705514294,0.32167832167832167,38.340796610568866,0.5310633874686275
1224,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.61348155576317,0.03596403596403597,38.603796463745894,0.5210607969939112
1225,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.345517894461295,0.3276723276723277,38.343629095276725,0.512320553041647
1226,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.402308402395036,0.3046953046953047,38.40020268699486,0.5159609975392492
1227,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.421616207398,0.2627372627372627,38.41425993777114,0.5284243038247389
1228,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.54160863618224,0.0919080919080919,38.53377055780436,0.5207161570351104
1229,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.36572996174205,0.4035964035964036,38.35861331175735,0.5261918588610186
1230,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.16821762988917,0.06593406593406594,38.15983611697428,0.5130229919956584
1231,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.47280886370039,0.17082917082917082,38.46869084520855,0.5245561204772926
1232,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.41725080640777,0.26373626373626374,38.41564011893596,0.5106371402638601
1233,Baseline: results/rethinking/evaluation_logs/model-save-dir-66/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.37222095589622,,38.36335034219857,0.49770406019917246,38.4478584902559,0.2077922077922078,38.44286975479361,0.5091991939957232
1234,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-13/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.32482538551252,0.32167832167832167,38.3177590451692,0.4945667934664293
1235,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-69/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.36523390122192,0.37162837162837165,38.35620534582849,0.4874519971639337
1236,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-39/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.63612119960418,0.016983016983016984,38.636794879623515,0.5156580775980899
1237,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-44/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.34956016267201,0.4095904095904096,38.348761767856224,0.5292945012289394
1238,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-79/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.479593736704906,0.13486513486513488,38.47401604734546,0.4977395749596347
1239,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-43/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.39907108063727,0.26573426573426573,38.39140461158197,0.4989092935453705
1240,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-40/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.32556481875696,0.3436563436563437,38.315399543830644,0.4969348123197683
1241,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-6/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.39943174681148,0.25274725274725274,38.39491644052968,0.5128678589832667
1242,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-31/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.29092193285269,0.23476523476523475,38.28702715588452,0.4969471244979893
1243,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-56/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.41876702878628,0.2177822177822178,38.41376137517522,0.5107848525956591
1244,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-46/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.1772184852324,0.08891108891108891,38.16969298987122,0.5146745613919919
1245,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-61/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.42829998983544,0.21078921078921078,38.41922011922233,0.5164026088436664
1246,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-32/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.36464352126359,0.3696303696303696,38.35876726511584,0.5225370339772688
1247,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-20/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.33015861763523,0.32867132867132864,38.319539764874996,0.5016646795810438
1248,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.421241184170796,0.21078921078921078,38.415334962155626,0.5195519449053414
1249,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.560001759004074,0.053946053946053944,38.554697626922845,0.4909481378177887
1250,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.40795946988108,0.24675324675324675,38.40231228603869,0.5253136101220726
1251,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.54476155534717,0.08191808191808192,38.54169472987457,0.5170078486808194
1252,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.16504348980167,0.07492507492507493,38.157851373711146,0.5131515311014461
1253,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.43559864451429,0.19480519480519481,38.43243335290803,0.5111779143051081
1254,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.3282046338724,0.3356643356643357,38.32329993959571,0.5306963719428062
1255,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.51478816145098,0.08891108891108891,38.51500744488086,0.5010534388412609
1256,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.42903020351191,0.21978021978021978,38.42521493511664,0.498462462363193
1257,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.36102779845333,0.38161838161838163,38.35161089695567,0.5056317084109949
1258,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.38360178604212,0.32167832167832167,38.375105853898596,0.5023746707049028
1259,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.4990846866827,0.1048951048951049,38.48992039323673,0.5013823599276712
1260,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.29727556281856,0.23476523476523475,38.29483314973161,0.49762510480912425
1261,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.427617727400325,0.2047952047952048,38.421507662482426,0.49957778707974043
1262,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.324037168168815,0.3086913086913087,38.31497357813598,0.5109807590402724
1263,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-24/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.325579381322314,0.3276723276723277,38.319444988186106,0.5188787119038807
1264,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.39451071202037,0.27972027972027974,38.38906432957102,0.5013606985403953
1265,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.18152713299166,0.09490509490509491,38.17196543868778,0.5084744121147686
1266,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.442410808749855,0.18081918081918083,38.43797233394452,0.523524335411313
1267,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.31441350308077,0.2757242757242757,38.31200937760828,0.4952801725891014
1268,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.22328719464631,0.12287712287712288,38.21746699762816,0.5212062615951574
1269,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
1270,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.167241784963075,0.08791208791208792,38.15740623469173,0.4952756835663479
1271,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.519177347700456,0.0969030969030969,38.51692736379129,0.5018022103546258
1272,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.685877585463636,0.007992007992007992,38.6793193954998,0.5212924876045371
1273,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.247411369801675,0.15284715284715283,38.24302101788111,0.5027902805170115
1274,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.482589716810786,0.12387612387612387,38.473199952125476,0.5293603073435946
1275,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.46942160730013,0.14385614385614387,38.45646461159392,0.5121147937010271
1276,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.47365484947588,0.13886113886113885,38.46710308390852,0.5032042658906022
1277,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.39629492186745,0.2777222777222777,38.391146569415824,0.5314884168463507
1278,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.38839464562101,0.2837162837162837,38.38110367852816,0.5220106641546813
1279,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.61985783312013,0.030969030969030968,38.61201676381622,0.5090943436424098
1280,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.50846457608083,0.11588411588411589,38.49962602775383,0.504215032315166
1281,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.58753465793644,0.04595404595404595,38.58224961939332,0.511959061906726
1282,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.348625705514294,0.3986013986013986,38.340796610568866,0.5310633874686275
1283,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.61348155576317,0.022977022977022976,38.603796463745894,0.5210607969939112
1284,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.345517894461295,0.3936063936063936,38.343629095276725,0.512320553041647
1285,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.402308402395036,0.26873126873126874,38.40020268699486,0.5159609975392492
1286,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.421616207398,0.20679320679320679,38.41425993777114,0.5284243038247389
1287,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.54160863618224,0.08791208791208792,38.53377055780436,0.5207161570351104
1288,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.36572996174205,0.3776223776223776,38.35861331175735,0.5261918588610186
1289,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.16821762988917,0.07392607392607392,38.15983611697428,0.5130229919956584
1290,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.47280886370039,0.14985014985014986,38.46869084520855,0.5245561204772926
1291,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.41725080640777,0.22677322677322678,38.41564011893596,0.5106371402638601
1292,Baseline: results/rethinking/evaluation_logs/model-save-dir-63/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.35269243825444,,38.344843932009695,0.5153970334355797,38.4478584902559,0.18681318681318682,38.44286975479361,0.5091991939957232
1293,Baseline: results/rethinking/evaluation_logs/model-save-dir-13/clean.result,results/rethinking/evaluation_logs/model-save-dir-69/clean.result,38.32482538551252,,38.3177590451692,0.4945667934664293,38.36523390122192,0.2727272727272727,38.35620534582849,0.4874519971639337
1294,Baseline: results/rethinking/evaluation_logs/model-save-dir-13/clean.result,results/rethinking/evaluation_logs/model-save-dir-39/clean.result,38.32482538551252,,38.3177590451692,0.4945667934664293,38.63612119960418,0.012987012987012988,38.636794879623515,0.5156580775980899
1295,Baseline: results/rethinking/evaluation_logs/model-save-dir-13/clean.result,results/rethinking/evaluation_logs/model-save-dir-44/clean.result,38.32482538551252,,38.3177590451692,0.4945667934664293,38.34956016267201,0.32667332667332666,38.348761767856224,0.5292945012289394
